1	25.69000053
2	23.83571434
3	24.10000229
4	23.99285698
5	25.79285812
6	26.14999771
7	26.58999825
8	26.60285759
9	25.62142754
10	25.48142815
11	26.14714241
12	25.92000008
13	25.70714188
14	25.181427
15	25.69285393
16	26.49571419
17	27.8571434
18	27.85142899
19	27.39571762
20	28.45142937
21	28.89999962
22	29.82428551
23	29.48143005
24	29.60857201
25	29.39142799
26	29.32856941
27	29.6428566
28	29.42285538
29	29.08285713
30	28.88714409
31	28.91571426
32	29.04286003
33	28.42428589
34	29.13571358
35	28.92428589
36	29.30857468
37	28.81285477
38	28.97571754
39	29.1799984
40	29.03000069
41	29.13714409
42	29.09857178
43	29.79428673
44	28.6799984
45	27.90142822
46	27.90714455
47	27.28571129
48	27.70142746
49	26.47714424
50	26.67142868
51	26.09000015
52	26.572855
53	26.88857079
54	24.93999863
55	25.0357151
56	25.21999931
57	25.95285606
58	26.67285538
59	26.1799984
60	27.29714394
61	26.40571404
62	26.44857407
63	26.15142822
64	26.1785717
65	26.28285599
66	26.72857285
67	26.98571396
68	26.62285995
69	26.43714333
70	28.08714104
71	28.57428169
72	28.04286003
73	28.60571289
74	28.86999893
75	28.69285583
76	28.38285637
77	27.82714272
78	28.17143059
79	28.84857178
80	28.75714302
81	28.74714279
82	28.60000229
83	29.11142921
84	29.05142593
85	28.97857094
86	28.93571472
87	28.99571419
88	29.22571373
89	28.88142967
90	28.67000008
91	28.54857254
92	28.90714455
93	29.5
94	29.0371418
95	28.59142876
96	27.52000046
97	27.8585701
98	27.80571365
99	27.9985714
100	28.3957119
101	26.58571434
102	26.24571419
103	26.53000069
104	26.9685688
105	25.7471447
106	25.70571518
107	25.51714516
108	24.5342865
109	24.23857117
110	25.24571609
111	26.03142929
112	26.24714088
113	26.35285759
114	25.98285866
115	26.18428421
116	27.28285599
117	27.82285881
118	26.88428688
119	26.78571129
120	27.19571304
121	26.44285774
122	27.52999878
123	27.83143044
124	28.26428604
125	28.88714027
126	30.06571388
127	29.9285717
128	29.29142761
129	29.46857262
130	29.35285568
131	29.64999962
132	29.59999657
133	30.25857162
134	29.7485714
135	29.65714455
136	29.51571465
137	29.3957119
138	29.91857338
139	29.51285744
140	29.53142929
141	29.57856941
142	30.01428604
143	30.03142929
144	29.26856995
145	28.52000237
146	27.27428818
147	27.2157135
148	27.01142693
149	26.87285805
150	26.41999817
151	25.93142891
152	26.41714287
153	27.46285629
154	27.38857079
155	26.83571434
156	26.55000114
157	26.03142929
158	26.08285713
159	26.00856972
160	26.54142952
161	25.7142849
162	26.21000099
163	25.5342865
164	25.42143059
165	25.45142937
166	25.27571487
167	26.02428818
168	25.70999718
169	25.70285606
170	25.60857201
171	26.88000107
172	26.14571571
173	26.4642849
174	27.83285522
175	27.89999962
176	27.52571487
177	28.23142815
178	28.14714241
179	28.77857018
180	29.71142769
181	29.85857201
182	28.9285717
183	29.02142715
184	29.27857399
185	28.99142647
186	29.08285713
187	29.50428391
188	28.61571693
189	29.05999947
190	29.08428574
191	29.25285721
192	29.41714287
193	29.10142899
194	28.3928566
195	28.64999962
196	28.44142723
197	28.0714283
198	27.93571472
199	27.66428757
200	27.35142708
201	27.62428474
202	27.54571533
203	27.15428543
204	26.67714119
205	26.41571426
206	25.95285606
207	25.82857323
208	25.58857155
209	26.0728569
210	26.0700016
211	26.19428635
212	25.34571457
213	25.12285805
214	26.07142639
215	26.74571419
216	26.3571434
217	25.54428482
218	25.07856941
219	25.16000175
220	25.64428711
221	25.58571434
222	26.20571518
223	26.21571541
224	26.08571243
225	26.46571541
226	27.1071434
227	28.41857338
228	28.23428535
229	28.71142769
230	29.87571526
231	29.70714188
232	29.55571556
233	30.27714539
234	29.23428535
235	29.00571632
236	28.81714058
237	28.94285583
238	29.40857124
239	29.52714348
240	29.19857216
241	29.55428696
242	29.12428474
243	29.44571304
244	29.29428673
245	29.77714157
246	29.65142822
247	29.34000015
248	28.64857292
249	28.17428589
250	28.60000038
251	27.80428505
252	27.29285812
253	27.25143051
254	27.52000046
255	28.34000015
256	26.89285469
257	26.73285866
258	25.71142769
259	25.37571335
260	26.49428749
261	26.01571655
262	27.34428596
263	25.61285782
264	25.47428513
265	25.06428528
266	25.47285652
267	25.81714058
268	25.96714401
269	26.33857346
270	25.68428421
271	26.8557148
272	26.69714355
273	26.61571693
274	27.17142868
275	28.03142929
276	27.45143127
277	27.56857109
278	27.86999893
279	29.2128582
280	30.12000084
281	29.68142891
282	30.0742836
283	30.09857178
284	29.51000023
285	29.181427
286	28.70428658
287	28.98714256
288	29.44999886
289	29.48428535
290	29.10285759
291	29.15285873
292	28.97285843
293	29.07857323
294	29.06285477
295	29.43999863
296	29.56142807
297	29.38714409
298	28.88285828
299	29.14857101
300	29.18714333
301	29.40856934
302	29.27428627
303	29.11999893
304	29.07142639
305	28.19857407
306	27.82857132
307	27.47428703
308	27.818573
309	28.48428535
310	27.0357151
311	26.00143051
312	27.34428596
313	27.21714401
314	25.88142776
315	25.24428749
316	27.00571251
317	26.51428604
318	26.13857079
319	25.47143173
320	25.20428658
321	25.72285652
322	25.76285744
323	25.97714233
324	26.21142769
325	27.07571602
326	27.08285713
327	26.36714172
328	28.0371418
329	28.67285538
330	28.44714355
331	28.65428543
332	29.22000122
333	29.53713989
334	29.34000015
335	29.90714455
336	31.05857277
337	30.7185688
338	30.22714233
339	29.80571365
340	29.91428757
341	29.32285881
342	29.46000099
343	29.48428726
344	30.24714088
345	29.64857101
346	29.48143005
347	29.49571419
348	29.77714539
349	29.98714638
350	29.46142769
351	29.49285889
352	28.65857124
353	29.07571411
354	28.54428673
355	28.29428482
356	28.59714317
357	28.56714058
358	27.41571426
359	26.92285538
360	26.90856934
361	26.5
362	27.52142715
363	26.86428642
364	26.43714523
365	26.32571602
366	26.66142654
367	26.70142937
368	25.86857033
369	24.97714424
370	25.45571518
371	25.80143166
372	26.1471405
373	26.58571434
374	26.45142937
375	27.39142799
376	26.95428658
377	27.12571526
378	27.94000053
379	28.54857063
380	28.71714401
381	28.5014286
382	28.33857155
383	28.63714218
384	28.181427
385	28.77285767
386	28.8200016
387	28.97714424
388	29.82856941
389	28.91142654
390	29.39999962
391	29.26571274
392	29.63999939
393	29.27714157
394	29.48857117
395	29.49714279
396	29.73428535
397	29.32428551
398	29.35428429
399	29.24571419
400	28.8971405
401	29.53142929
402	28.88285637
403	28.67285538
404	29.04999924
405	29.19714355
406	29.11571312
407	28.66714287
408	28.40714073
409	28.20285416
410	28.19285583
411	27.39999771
412	27.27571297
413	27.30142784
414	26.4257164
415	26.8242836
416	27.27857018
417	25.25999832
418	25.69142723
419	25.78285599
420	26.43285751
421	27.18571281
422	25.68714333
423	24.67000008
424	25.68571281
425	25.88428307
426	26.33571434
427	27.26571465
428	26.66142845
429	26.26856995
430	26.47714233
431	27.32285881
432	27.39428711
433	27.02999878
434	27.62857056
435	27.11000061
436	28.06857109
437	29.34428596
438	29.54571533
439	29.97857285
440	29.60857201
441	30.11714363
442	29.85428429
443	29.05428696
444	28.92571449
445	28.98285866
446	29.06857109
447	28.75428581
448	28.90571594
449	29.11571312
450	29.72285652
451	29.16000175
452	29.19714355
453	29.33857346
454	29.16428566
455	28.85142708
456	29.07428551
457	28.70285988
458	28.37142944
459	27.94857216
460	29.44857216
461	27.50714493
462	27.43142891
463	27.27285576
464	27.67857361
465	26.80428505
466	26.55999947
467	26.40714455
468	26.3214283
469	26.88428688
470	25.91000175
471	25.80571175
472	25.54857063
473	25.15428543
474	25.21714401
475	26.5028553
476	25.84143066
477	25.74428368
478	26.60142708
479	26.11999893
480	26.26714134
481	25.91999817
482	26.41000175
