2005-12-01,26.331768035888672
2006-01-01,25.08487892150879
2006-02-01,24.094375610351562
2006-03-01,24.251171112060547
2006-04-01,24.63578224182129
2006-05-01,26.65049171447754
2006-06-01,28.58833122253418
2006-07-01,29.000659942626953
2006-08-01,28.745986938476562
2006-09-01,28.95574951171875
2006-10-01,28.76384162902832
2006-11-01,27.70901870727539
2006-12-01,26.413036346435547
2007-01-01,25.06024742126465
2007-02-01,24.203401565551758
2007-03-01,24.612548828125
2007-04-01,25.749340057373047
2007-05-01,27.66556739807129
2007-06-01,29.005334854125977
2007-07-01,28.70821189880371
2007-08-01,29.49985122680664
2007-09-01,29.412790298461914
2007-10-01,29.431589126586914
2007-11-01,28.38456916809082
2007-12-01,26.410322189331055
2008-01-01,24.38121795654297
2008-02-01,23.810327529907227
2008-03-01,24.495548248291016
2008-04-01,26.33938217163086
2008-05-01,28.897018432617188
2008-06-01,29.60531997680664
2008-07-01,28.808151245117188
2008-08-01,29.443859100341797
2008-09-01,29.739253997802734
2008-10-01,29.828643798828125
2008-11-01,27.876686096191406
2008-12-01,25.80372428894043
2009-01-01,24.853097915649414
2009-02-01,24.369077682495117
2009-03-01,24.702367782592773
2009-04-01,25.752071380615234
2009-05-01,27.356494903564453
2009-06-01,28.749942779541016
2009-07-01,28.79941749572754
2009-08-01,29.082313537597656
2009-09-01,29.165075302124023
2009-10-01,28.743562698364258
2009-11-01,27.934186935424805
2009-12-01,26.082786560058594
2010-01-01,24.615528106689453
2010-02-01,23.766788482666016
2010-03-01,25.016923904418945
2010-04-01,25.7894229888916
2010-05-01,26.957515716552734
2010-06-01,28.91718101501465
2010-07-01,28.797021865844727
2010-08-01,29.221607208251953
2010-09-01,29.567731857299805
2010-10-01,29.467771530151367
2010-11-01,28.031288146972656
2010-12-01,26.50322723388672
2011-01-01,25.174238204956055
2011-02-01,24.02756118774414
2011-03-01,24.240068435668945
2011-04-01,24.68242645263672
2011-05-01,26.31315803527832
2011-06-01,28.28183364868164
2011-07-01,28.758220672607422
2011-08-01,29.261201858520508
2011-09-01,29.791311264038086
2011-10-01,29.065082550048828
2011-11-01,28.05113410949707
2011-12-01,26.581193923950195
2012-01-01,25.540206909179688
2012-02-01,24.59925651550293
2012-03-01,25.01283073425293
2012-04-01,25.829652786254883
2012-05-01,27.536176681518555
2012-06-01,29.082645416259766
2012-07-01,28.857421875
2012-08-01,29.56058120727539
2012-09-01,29.93979835510254
2012-10-01,28.88787841796875
2012-11-01,27.452917098999023
2012-12-01,26.380903244018555
2013-01-01,25.0075626373291
2013-02-01,24.232648849487305
2013-03-01,25.0617733001709
2013-04-01,26.530420303344727
2013-05-01,28.229169845581055
2013-06-01,28.644258499145508
2013-07-01,28.94574737548828
2013-08-01,30.175657272338867
2013-09-01,30.269079208374023
2013-10-01,29.474746704101562
2013-11-01,28.587697982788086
2013-12-01,27.087854385375977
2014-01-01,25.490007400512695
2014-02-01,25.134065628051758
2014-03-01,24.869314193725586
2014-04-01,26.402860641479492
2014-05-01,27.52907943725586
2014-06-01,29.094425201416016
2014-07-01,29.11153221130371
2014-08-01,29.504058837890625
2014-09-01,29.728458404541016
2014-10-01,29.080488204956055
2014-11-01,28.51862144470215
2014-12-01,26.75618553161621
2015-01-01,25.727054595947266
2015-02-01,25.12742042541504
2015-03-01,25.03528594970703
2015-04-01,26.929079055786133
2015-05-01,29.27124786376953
2015-06-01,29.622915267944336
2015-07-01,29.3693790435791
2015-08-01,29.203908920288086
2015-09-01,29.820131301879883
2015-10-01,29.5931339263916
2015-11-01,28.224990844726562
2015-12-01,26.96477699279785
2016-01-01,26.035022735595703
2016-02-01,25.65291976928711
2016-03-01,25.792646408081055
2016-04-01,26.905567169189453
2016-05-01,28.66398811340332
2016-06-01,29.706113815307617
2016-07-01,29.170299530029297
2016-08-01,29.57859992980957
2016-09-01,30.149694442749023
2016-10-01,29.839962005615234
2016-11-01,28.742752075195312
2016-12-01,26.310949325561523
2017-01-01,25.081764221191406
2017-02-01,24.394817352294922
2017-03-01,24.604211807250977
2017-04-01,26.148513793945312
2017-05-01,27.754531860351562
2017-06-01,29.16890525817871
2017-07-01,29.007953643798828
2017-08-01,29.334272384643555
2017-09-01,29.684309005737305
2017-10-01,28.25547981262207
2017-11-01,27.54389190673828
2017-12-01,26.365276336669922
2018-01-01,25.166593551635742
2018-02-01,24.615015029907227
2018-03-01,24.508779525756836
2018-04-01,25.468313217163086
2018-05-01,27.434816360473633
2018-06-01,29.387948989868164
2018-07-01,29.64459228515625
2018-08-01,29.65827751159668
2018-09-01,29.44146728515625
2018-10-01,28.642091751098633
2018-11-01,27.692691802978516
2018-12-01,26.821456909179688
