2005-12-01,2.4916749000549316
2006-01-01,2.4897029399871826
2006-02-01,2.488180160522461
2006-03-01,2.4905569553375244
2006-04-01,2.494725227355957
2006-05-01,2.4868569374084473
2006-06-01,2.48553729057312
2006-07-01,2.4820938110351562
2006-08-01,2.4813897609710693
2006-09-01,2.4783504009246826
2006-10-01,2.4690845012664795
2006-11-01,2.4738357067108154
2006-12-01,2.4727823734283447
2007-01-01,2.4730732440948486
2007-02-01,2.4728047847747803
2007-03-01,2.478635787963867
2007-04-01,2.480990409851074
2007-05-01,2.4892547130584717
2007-06-01,2.4775943756103516
2007-07-01,2.46415376663208
2007-08-01,2.4719455242156982
2007-09-01,2.4745593070983887
2007-10-01,2.4808318614959717
2007-11-01,2.489185333251953
2007-12-01,2.4875261783599854
2008-01-01,2.485053300857544
2008-02-01,2.482778787612915
2008-03-01,2.487638473510742
2008-04-01,2.492060899734497
2008-05-01,2.509371042251587
2008-06-01,2.49479079246521
2008-07-01,2.4758615493774414
2008-08-01,2.485363721847534
2008-09-01,2.490999460220337
2008-10-01,2.4853663444519043
2008-11-01,2.478374719619751
2008-12-01,2.4784579277038574
2009-01-01,2.4822397232055664
2009-02-01,2.4846982955932617
2009-03-01,2.488551139831543
2009-04-01,2.488321304321289
2009-05-01,2.496307134628296
2009-06-01,2.4911534786224365
2009-07-01,2.4657716751098633
2009-08-01,2.4702682495117188
2009-09-01,2.469130516052246
2009-10-01,2.4701778888702393
2009-11-01,2.4756739139556885
2009-12-01,2.477496385574341
2010-01-01,2.479682207107544
2010-02-01,2.4816224575042725
2010-03-01,2.4865944385528564
2010-04-01,2.4950709342956543
2010-05-01,2.4989497661590576
2010-06-01,2.5114874839782715
2010-07-01,2.4719948768615723
2010-08-01,2.469092607498169
2010-09-01,2.470778703689575
2010-10-01,2.4757015705108643
2010-11-01,2.4825122356414795
2010-12-01,2.483036994934082
2011-01-01,2.4820821285247803
2011-02-01,2.484076499938965
2011-03-01,2.4905648231506348
2011-04-01,2.4889912605285645
2011-05-01,2.4935011863708496
2011-06-01,2.493786334991455
2011-07-01,2.489598035812378
2011-08-01,2.4791390895843506
2011-09-01,2.484029531478882
2011-10-01,2.4769856929779053
2011-11-01,2.482318639755249
2011-12-01,2.4854631423950195
2012-01-01,2.484327793121338
2012-02-01,2.4857335090637207
2012-03-01,2.496124505996704
2012-04-01,2.4967455863952637
2012-05-01,2.4881575107574463
2012-06-01,2.4853675365448
2012-07-01,2.467796564102173
2012-08-01,2.469912528991699
2012-09-01,2.465951919555664
2012-10-01,2.460547924041748
2012-11-01,2.4769487380981445
2012-12-01,2.486480474472046
2013-01-01,2.485661506652832
2013-02-01,2.4857382774353027
2013-03-01,2.488110065460205
2013-04-01,2.496011734008789
2013-05-01,2.489300489425659
2013-06-01,2.4752399921417236
2013-07-01,2.4720518589019775
2013-08-01,2.4779648780822754
2013-09-01,2.471975088119507
2013-10-01,2.4620609283447266
2013-11-01,2.4634716510772705
2013-12-01,2.4702188968658447
2014-01-01,2.477137327194214
2014-02-01,2.4768478870391846
2014-03-01,2.483229875564575
2014-04-01,2.4905591011047363
2014-05-01,2.486407518386841
2014-06-01,2.4735357761383057
2014-07-01,2.437028169631958
2014-08-01,2.4522266387939453
2014-09-01,2.4610350131988525
2014-10-01,2.461589813232422
2014-11-01,2.4767234325408936
2014-12-01,2.4785425662994385
2015-01-01,2.4832944869995117
2015-02-01,2.4856810569763184
2015-03-01,2.485628843307495
2015-04-01,2.488466739654541
2015-05-01,2.4915943145751953
2015-06-01,2.4903311729431152
2015-07-01,2.4816508293151855
2015-08-01,2.4792187213897705
2015-09-01,2.4805474281311035
2015-10-01,2.4873979091644287
2015-11-01,2.4938297271728516
2015-12-01,2.497929573059082
2016-01-01,2.4948229789733887
2016-02-01,2.4981305599212646
2016-03-01,2.5040907859802246
2016-04-01,2.5105247497558594
2016-05-01,2.5181846618652344
2016-06-01,2.5232362747192383
2016-07-01,2.4936184883117676
2016-08-01,2.4948959350585938
2016-09-01,2.4933395385742188
2016-10-01,2.489515781402588
2016-11-01,2.4959523677825928
2016-12-01,2.497910737991333
2017-01-01,2.4979848861694336
2017-02-01,2.5014395713806152
2017-03-01,2.507138729095459
2017-04-01,2.510408639907837
2017-05-01,2.520658016204834
2017-06-01,2.51682710647583
2017-07-01,2.497084856033325
2017-08-01,2.5046491622924805
2017-09-01,2.503847599029541
2017-10-01,2.503998279571533
2017-11-01,2.504868268966675
2017-12-01,2.5043485164642334
2018-01-01,2.501248598098755
2018-02-01,2.5033669471740723
2018-03-01,2.5053250789642334
2018-04-01,2.511975049972534
2018-05-01,2.512321949005127
2018-06-01,2.5065712928771973
2018-07-01,2.5063812732696533
2018-08-01,2.499126434326172
2018-09-01,2.499143123626709
2018-10-01,2.4883532524108887
2018-11-01,2.4961442947387695
2018-12-01,2.50264310836792
